Entrez_Id_1	Entrez_Id_2	Symbol_1	Symbol_2	Binary	BinarySingle	CoComplex	Prediction
2885	51225	GRB2	ABI3	1	0	0	0
2886	200845	GRB7	KCTD6	1	0	0	0
51744	10565	CD244	ARFGEF1	0	0	1	0
2275	343263	FHL3	MYBPHL	1	0	0	0
55503	386680	TRPV6	KRTAP10-5	1	0	0	0
10235	79607	RASGRP2	FAM118B	1	0	0	0
2072	10189	ERCC4	ALYREF	0	0	1	0
9529	147872	BAG5	CCDC155	1	0	0	0
51061	200081	TXNDC11	TXLNA	0	0	1	0
3292	10202	HSD17B1	DHRS2	0	0	0	1
3305	4715	HSPA1L	NDUFB9	0	0	1	0
6654	58480	SOS1	RHOU	0	0	0	1
2934	57180	GSN	ACTR3B	0	0	0	1
11269	5493	DDX19B	PPL	0	0	1	0
8558	5357	CDK10	PLS1	0	0	1	0
273	5071	AMPH	PARK2	0	0	0	1
6130	220717	RPL7A	RPLP0P6	0	0	1	0
9518	151449	GDF15	GDF7	0	0	0	1
767	2266	CA8	FGG	0	0	1	0
79583	1455	TMEM231	CSNK1G2	0	0	1	0
390	9077	RND3	DIRAS3	0	0	0	1
3476	25942	IGBP1	SIN3A	0	0	1	0
4212	56917	MEIS2	MEIS3	0	0	1	0
81567	129285	TXNDC5	PPP1R21	0	0	1	0
54776	84991	PPP1R12C	RBM17	1	0	0	0
83759	117246	RBM4B	FTSJ3	0	0	1	0
51545	54971	ZNF581	BANP	1	0	0	0
2669	2801	GEM	GOLGA2	1	0	0	0
9472	10133	AKAP6	OPTN	1	0	0	0
81669	3658	CCNL2	IREB2	0	0	1	0
25870	1191	SUMF2	CLU	0	0	1	0
2296	2309	FOXC1	FOXO3	0	0	0	1
4790	7295	NFKB1	TXN	1	0	0	0
5087	5089	PBX1	PBX2	0	0	0	1
5001	8317	ORC5	CDC7	1	0	0	0
4103	7709	MAGEA4	ZBTB17	1	0	0	0
79102	283458	RNF26	NME2P1	0	0	1	0
5651	11202	TMPRSS15	KLK8	0	0	0	1
23030	55234	KDM4B	SMU1	0	0	1	0
79095	121457	C9orf16	IKBIP	1	0	0	0
541468	55619	LURAP1	DOCK10	1	0	0	0
55871	150472	CBWD1	CBWD2	0	0	1	0
762	767	CA4	CA8	0	0	0	1
3609	26986	ILF3	PABPC1	0	0	1	0
5329	5660	PLAUR	PSAP	0	0	1	0
552	5028	AVPR1A	P2RY1	0	0	0	1
528	4259	ATP6V1C1	MGST3	0	0	1	0
83695	386682	RHNO1	KRTAP10-3	1	0	0	0
2801	58155	GOLGA2	PTBP2	1	0	0	0
348487	7447	FAM131C	VSNL1	1	0	0	0
28998	124995	MRPL13	MRPL10	0	0	1	0
4736	55661	RPL10A	DDX27	0	0	1	0
6449	10421	SGTA	CD2BP2	0	0	1	0
2011	388228	MARK2	SBK1	0	0	0	1
7580	386675	ZNF32	KRTAP10-7	1	0	0	0
2773	85360	GNAI3	SYDE1	0	0	0	1
3849	3858	KRT2	KRT10	0	0	1	0
6118	7508	RPA2	XPC	0	0	1	0
3476	10101	IGBP1	NUBP2	0	0	1	0
4734	7322	NEDD4	UBE2D2	1	0	0	0
3880	9533	KRT19	POLR1C	1	0	0	0
29116	57475	MYLIP	PLEKHH1	0	0	0	1
10919	57473	EHMT2	ZNF512B	1	0	0	0
81669	2767	CCNL2	GNA11	0	0	1	0
10174	23181	SORBS3	DIP2A	1	0	0	0
130617	9861	ZFAND2B	PSMD6	0	0	1	0
80321	84707	CEP70	BEX2	1	0	0	0
9040	54165	UBE2M	DCUN1D1	1	0	0	0
84548	23545	TMEM185A	ATP6V0A2	0	0	1	0
7874	11260	USP7	XPOT	0	0	1	0
10618	85365	TGOLN2	ALG2	0	0	1	0
57381	84612	RHOJ	PARD6B	1	0	1	0
122704	128308	MRPL52	MRPL55	0	0	1	0
353132	386680	LCE1B	KRTAP10-5	1	0	0	0
4747	9099	NEFL	USP2	1	0	0	0
2260	4067	FGFR1	LYN	0	0	0	1
527	5684	ATP6V0C	PSMA3	1	0	0	0
10951	56946	CBX1	C11orf30	1	0	0	0
7132	8772	TNFRSF1A	FADD	0	0	0	1
8724	9877	SNX3	ZC3H11A	0	0	1	0
5553	3949	PRG2	LDLR	0	0	1	0
5047	7324	PAEP	UBE2E1	1	0	0	0
3198	30008	HOXA1	EFEMP2	1	0	0	0
9479	23542	MAPK8IP1	MAPK8IP2	0	0	0	1
3813	2312	KIR3DS1	FLG	0	0	1	0
26505	386681	CNNM3	KRTAP10-8	1	0	0	0
5903	55234	RANBP2	SMU1	0	0	1	0
2318	55746	FLNC	NUP133	0	0	1	0
9145	89885	SYNGR1	FATE1	1	0	0	0
598	5501	BCL2L1	PPP1CC	1	0	0	0
2683	3728	B4GALT1	JUP	0	0	1	0
255626	10902	HIST1H2BA	BRD8	0	0	1	0
4736	5689	RPL10A	PSMB1	0	0	1	0
3976	5008	LIF	OSM	0	0	0	1
5868	5880	RAB5A	RAC2	0	0	0	1
4329	10840	ALDH6A1	ALDH1L1	0	0	0	1
3371	7148	TNC	TNXB	0	0	0	1
4438	7411	MSH4	VBP1	1	0	0	0
79744	56658	ZNF419	TRIM39	0	0	1	0
4217	5536	MAP3K5	PPP5C	1	0	0	0
160364	57326	CLEC12A	PBXIP1	0	0	1	0
5733	25894	PTGER3	PLEKHG4	0	0	1	0
64219	84164	PJA1	ASCC2	1	0	0	0
6207	220717	RPS13	RPLP0P6	0	0	1	0
89884	79598	LHX4	CEP97	0	0	1	0
27338	1454	UBE2S	CSNK1E	0	0	1	0
8500	10499	PPFIA1	NCOA2	1	0	0	0
468	57761	ATF4	TRIB3	1	0	0	0
79583	27077	TMEM231	B9D1	0	0	1	0
22806	55758	IKZF3	RCOR3	1	0	0	0
27339	112399	PRPF19	EGLN3	1	0	0	0
5877	23551	RABIF	RASD2	0	0	0	1
4055	65244	LTBR	SPATS2	0	0	1	0
115827	326624	RAB3C	RAB37	0	0	0	1
9978	26259	RBX1	FBXW8	1	0	0	0
5700	6314	PSMC1	ATXN7	1	0	0	0
2099	10456	ESR1	HAX1	1	0	0	0
998	11161	CDC42	C14orf1	1	0	0	0
396	55288	ARHGDIA	RHOT1	0	0	0	1
4691	8661	NCL	EIF3A	0	0	1	0
2353	8089	FOS	YEATS4	0	0	1	0
57326	64395	PBXIP1	GMCL1	1	0	0	0
6789	26524	STK4	LATS2	0	0	0	1
4193	6233	MDM2	RPS27A	1	0	0	0
3736	3747	KCNA1	KCNC2	0	0	0	1
3065	3066	HDAC1	HDAC2	0	0	1	0
26140	741	TTLL3	ZNHIT2	0	0	1	0
3635	4068	INPP5D	SH2D1A	0	0	0	1
34	36	ACADM	ACADSB	0	0	0	1
79616	25821	CCNJL	MTO1	0	0	1	0
939	966	CD27	CD59	0	0	1	0
142	143	PARP1	PARP4	0	0	0	1
26986	51433	PABPC1	ANAPC5	1	0	0	0
2139	6495	EYA2	SIX1	1	1	0	0
2335	3549	FN1	IHH	0	0	0	1
4085	55743	MAD2L1	CHFR	0	0	0	1
3927	9513	LASP1	FXR2	1	0	0	0
961	29126	CD47	CD274	0	0	0	1
6929	7329	TCF3	UBE2I	1	0	0	0
1937	3735	EEF1G	KARS	1	0	0	0
164592	80817	CCDC116	CEP44	1	0	0	0
836	10892	CASP3	MALT1	0	0	0	1
1051	1649	CEBPB	DDIT3	1	0	0	0
166	55072	AES	RNF31	1	0	0	0
989	114990	SEPT7	VASN	0	0	1	0
2695	54507	GIP	ADAMTSL4	1	0	0	0
329	11065	BIRC2	UBE2C	0	0	0	1
55630	2820	SLC39A4	GPD2	0	0	1	0
727800	9802	RNF208	DAZAP2	1	0	0	0
5328	11202	PLAU	KLK8	0	0	0	1
7284	64969	TUFM	MRPS5	0	0	1	0
9868	118980	TOMM70A	SFXN2	0	0	1	0
4685	27255	NCAM2	CNTN6	0	0	0	1
5864	51196	RAB3A	PLCE1	0	0	0	1
54575	301	UGT1A10	ANXA1	0	0	1	0
4293	6850	MAP3K9	SYK	0	0	0	1
3110	3233	MNX1	HOXD4	0	0	0	1
5341	8631	PLEK	SKAP1	0	0	0	1
6949	55752	TCOF1	SEPT11	0	0	1	0
89	64857	ACTN3	PLEKHG2	1	0	0	0
29101	134492	SSU72	NUDCD2	0	0	1	0
6369	6387	CCL24	CXCL12	0	0	0	1
4067	8312	LYN	AXIN1	0	0	0	1
6156	6157	RPL30	RPL27A	0	0	1	0
28996	57659	HIPK2	ZBTB4	1	0	0	0
79714	3500	CCDC51	IGHG1	0	0	1	0
899	10733	CCNF	PLK4	0	0	0	1
3955	908	LFNG	CCT6A	0	0	1	0
9271	27044	PIWIL1	SND1	1	0	0	0
10078	55280	TSSC4	CWF19L1	0	0	1	0
200879	56521	LIPH	DNAJC12	0	0	1	0
660	55680	BMX	RUFY2	1	0	0	0
23281	220965	MTUS2	FAM13C	1	0	0	0
2274	3679	FHL2	ITGA7	1	0	0	0
4690	23504	NCK1	RIMBP2	0	0	0	1
10846	10885	PDE10A	WDR3	1	0	0	0
118881	9255	COMTD1	AIMP1	0	0	1	0
1785	51209	DNM2	RAB9B	0	0	0	1
7409	50807	VAV1	ASAP1	0	0	0	1
4001	84061	LMNB1	MAGT1	0	0	1	0
6632	9343	SNRPD1	EFTUD2	0	0	1	0
997	51619	CDC34	UBE2D4	0	0	0	1
55658	8034	RNF126	SLC25A16	0	0	1	0
3200	3233	HOXA3	HOXD4	0	0	0	1
5553	84060	PRG2	RBM48	1	0	0	0
4701	51119	NDUFA7	SBDS	0	0	1	0
7334	54926	UBE2N	UBE2R2	0	0	0	1
9533	284252	POLR1C	KCTD1	1	0	0	0
2886	9655	GRB7	SOCS5	0	0	0	1
54948	3178	MRPL16	HNRNPA1	0	0	1	0
8850	51147	KAT2B	ING4	0	0	0	1
5328	83706	PLAU	FERMT3	0	0	0	1
57639	83878	CCDC146	USHBP1	1	0	0	0
5906	9771	RAP1A	RAPGEF5	1	0	0	1
6464	7410	SHC1	VAV2	0	0	0	1
6745	81502	SSR1	HM13	0	0	1	0
23197	2040	FAF2	STOM	0	0	1	0
10488	81853	CREB3	TMEM14B	1	0	0	0
56984	389362	PSMG2	PSMG4	0	0	1	0
3024	221785	HIST1H1A	ZSCAN25	0	0	1	0
81833	5337	SPACA1	PLD1	0	0	1	0
7879	54734	RAB7A	RAB39A	0	0	0	1
115708	23543	TRMT61A	RBFOX2	0	0	1	0
5869	8270	RAB5B	LAGE3	0	0	1	0
3015	255626	H2AFZ	HIST1H2BA	0	0	0	1
905	5585	CCNT2	PKN1	1	0	0	0
7024	23236	TFCP2	PLCB1	1	0	0	0
6997	51186	TDGF1	WBP5	0	0	1	0
5152	26003	PDE9A	GORASP2	1	0	0	0
8440	10458	NCK2	BAIAP2	0	0	1	1
9158	81928	FIBP	CABLES2	0	0	1	0
65985	116173	AACS	CMTM5	1	0	0	0
6303	8525	SAT1	DGKZ	1	0	0	0
6605	27185	SMARCE1	DISC1	1	0	0	0
6804	10815	STX1A	CPLX1	1	0	0	0
3181	26517	HNRNPA2B1	TIMM13	0	0	1	0
3178	3842	HNRNPA1	TNPO1	1	0	0	0
2896	57761	GRN	TRIB3	1	0	0	0
60561	79027	RINT1	ZNF655	1	0	0	0
2316	9133	FLNA	CCNB2	1	0	0	0
56901	197131	NDUFA4L2	UBR1	1	0	0	0
3480	3643	IGF1R	INSR	0	0	0	1
3881	147525	KRT31	LINC00526	1	0	0	0
1457	3066	CSNK2A1	HDAC2	0	0	1	0
3157	3158	HMGCS1	HMGCS2	0	0	0	1
3596	3597	IL13	IL13RA1	1	0	0	0
10053	25831	AP1M2	HECTD1	0	0	1	0
2322	5156	FLT3	PDGFRA	0	0	0	1
10241	6464	CALCOCO2	SHC1	1	0	0	0
3015	55723	H2AFZ	ASF1B	0	0	0	1
2130	25941	EWSR1	TPGS2	1	0	0	0
6712	10121	SPTBN2	ACTR1A	1	0	0	0
1432	2872	MAPK14	MKNK2	0	1	1	0
386618	9513	KCTD4	FXR2	1	0	0	0
1432	23770	MAPK14	FKBP8	1	0	0	0
406	8864	ARNTL	PER2	0	0	0	1
4849	23019	CNOT3	CNOT1	0	0	1	0
3198	3216	HOXA1	HOXB6	0	0	0	1
23636	284058	NUP62	KANSL1	1	0	0	0
2975	26227	GTF3C1	PHGDH	0	0	1	0
10562	26995	OLFM4	TRUB2	0	0	1	0
2091	6880	FBL	TAF9	0	0	1	0
2782	6674	GNB1	SPAG1	1	0	0	0
3725	4087	JUN	SMAD2	1	0	0	0
4907	54552	NT5E	GNL3L	0	0	1	0
84334	23277	APOPT1	CLUH	0	0	1	0
968	3956	CD68	LGALS1	0	0	1	0
10161	121227	LPAR6	LRIG3	0	0	1	0
2810	7532	SFN	YWHAG	0	0	1	1
51265	115201	CDKL3	ATG4A	1	0	0	0
10018	581	BCL2L11	BAX	0	0	1	0
6102	9320	RP2	TRIP12	0	0	1	0
5074	22800	PAWR	RRAS2	1	0	0	0
64838	4709	FNDC4	NDUFB3	0	0	1	0
5479	6449	PPIB	SGTA	1	0	0	0
358	363	AQP1	AQP6	0	0	0	1
9413	4734	FAM189A2	NEDD4	0	0	1	0
890	5934	CCNA2	RBL2	0	0	1	0
4736	51065	RPL10A	RPS27L	0	0	1	0
1393	1964	CRHBP	EIF1AX	0	0	1	0
6310	11030	ATXN1	RBPMS	1	0	0	0
10580	112574	SORBS1	SNX18	0	0	0	1
26747	2781	NUFIP1	GNAZ	0	0	1	0
149628	5333	PYHIN1	PLCD1	0	0	1	0
64129	3339	TINAGL1	HSPG2	0	0	1	0
94	7048	ACVRL1	TGFBR2	0	0	0	1
1642	1643	DDB1	DDB2	1	0	0	1
9520	55236	NPEPPS	UBA6	0	0	1	0
8396	79618	PIP4K2B	HMBOX1	1	0	0	0
379	23263	ARL4D	MCF2L	0	0	0	1
2637	5459	GBX2	POU4F3	0	0	0	1
391	83452	RHOG	RAB33B	0	0	0	1
2950	386675	GSTP1	KRTAP10-7	1	0	0	0
27343	10648	POLL	SCGB1D1	0	0	1	0
54507	287015	ADAMTSL4	TRIM42	1	0	0	0
6128	10772	RPL6	SRSF10	0	0	1	0
2767	2776	GNA11	GNAQ	0	0	0	1
3195	3207	TLX1	HOXA11	0	0	0	1
1558	1559	CYP2C8	CYP2C9	0	0	0	1
2011	3480	MARK2	IGF1R	0	0	0	1
3192	84675	HNRNPU	TRIM55	0	0	1	0
55754	3140	TMEM30A	MR1	0	0	1	0
5987	25930	TRIM27	PTPN23	1	0	0	0
672	4215	BRCA1	MAP3K3	1	0	0	0
2058	51520	EPRS	LARS	0	0	1	0
2247	10290	FGF2	SPEG	0	0	0	1
23281	122769	MTUS2	LRR1	1	0	0	0
79650	27339	USB1	PRPF19	0	0	1	0
6452	80351	SH3BP2	TNKS2	1	0	0	0
5203	6652	PFDN4	SORD	0	0	1	0
84260	145282	TCHP	MIPOL1	1	0	0	0
8997	128272	KALRN	ARHGEF19	0	0	0	1
3133	51603	HLA-E	METTL13	0	0	1	0
4188	51298	MDFI	THEG	1	0	0	0
5966	55616	REL	ASAP3	1	0	0	0
656	151449	BMP8B	GDF7	0	0	0	1
6386	9051	SDCBP	PSTPIP1	1	0	0	0
5528	8500	PPP2R5D	PPFIA1	1	0	0	0
85376	117144	RIMBP3	CATSPER1	1	0	0	0
8933	23089	FAM127A	PEG10	1	0	0	0
2099	11214	ESR1	AKAP13	1	0	0	0
3265	23647	HRAS	ARFIP2	0	0	0	1
9997	57794	SCO2	SUGP1	0	0	1	0
2805	56267	GOT1	CCBL2	0	0	0	1
7415	22888	VCP	UBOX5	1	1	0	0
28511	282808	NKIRAS2	RAB40AL	0	0	0	1
80321	284058	CEP70	KANSL1	1	0	0	0
25791	342667	NGEF	STAC2	0	0	0	1
25886	10190	POC1A	TXNDC9	0	0	1	0
8766	22841	RAB11A	RAB11FIP2	1	0	0	0
84445	7188	LZTS2	TRAF5	0	0	1	0
4689	51429	NCF4	SNX9	0	0	0	1
134285	976	TMEM171	ADGRE5	0	0	1	0
29057	84126	FAM156A	ATRIP	1	0	0	0
4868	8826	NPHS1	IQGAP1	1	0	0	0
833	1937	CARS	EEF1G	1	0	0	0
2186	9031	BPTF	BAZ1B	0	0	0	1
2274	79797	FHL2	ZNF408	1	0	0	0
9265	119016	CYTH3	AGAP4	0	0	0	1
5796	53353	PTPRK	LRP1B	0	0	1	0
10488	9145	CREB3	SYNGR1	1	0	0	0
9709	57519	HERPUD1	STARD9	1	0	0	0
3635	29760	INPP5D	BLNK	0	0	0	1
11012	1176	KLK11	AP3S1	0	0	1	0
55897	343472	MESP1	BARHL2	0	0	0	1
403	5147	ARL3	PDE6D	1	0	0	0
673	4914	BRAF	NTRK1	0	0	0	1
4670	6745	HNRNPM	SSR1	0	0	1	0
80006	57511	TRAPPC13	COG6	0	0	1	0
9443	892	MED7	CCNC	0	0	1	0
4010	5081	LMX1B	PAX7	0	0	0	1
56341	4741	PRMT8	NEFM	0	0	1	0
6130	26986	RPL7A	PABPC1	0	0	1	0
51605	55737	TRMT6	VPS35	0	0	1	0
5700	10291	PSMC1	SF3A1	0	0	1	0
80318	9513	GKAP1	FXR2	1	0	0	0
192669	8943	AGO3	AP3D1	0	0	1	0
1355	4513	COX15	MT-CO2	0	0	1	0
3964	7050	LGALS8	TGIF1	1	0	0	0
25	84967	ABL1	LSM10	0	0	0	1
9240	51352	PNMA1	WT1-AS	1	0	0	0
59	7531	ACTA2	YWHAE	0	0	1	0
3283	3284	HSD3B1	HSD3B2	0	0	0	1
5898	6016	RALA	RIT1	0	0	0	1
7204	65997	TRIO	RASL11B	0	0	0	1
2099	7025	ESR1	NR2F1	1	0	0	0
1478	1937	CSTF2	EEF1G	1	0	0	0
5013	6599	OTX1	SMARCC1	1	0	0	0
8773	134957	SNAP23	STXBP5	1	0	0	0
4188	10954	MDFI	PDIA5	1	0	0	0
51035	81567	UBXN1	TXNDC5	0	0	1	0
29088	64757	MRPL15	MARC1	0	0	1	0
10636	7186	RGS14	TRAF2	1	0	0	0
333	6303	APLP1	SAT1	1	0	0	0
10490	22985	VTI1B	ACIN1	0	0	1	0
6727	9045	SRP14	RPL14	0	0	1	0
2246	27006	FGF1	FGF22	0	0	0	1
433	79694	ASGR2	MANEA	0	0	1	0
6229	91942	RPS24	NDUFAF2	0	0	1	0
6760	9275	SS18	BCL7B	0	0	1	0
5563	256646	PRKAA2	NUTM1	1	0	0	0
3110	3213	MNX1	HOXB3	0	0	0	1
9747	10127	TCAF1	ZNF263	1	0	0	0
51097	23140	SCCPDH	ZZEF1	0	0	1	0
57474	90933	ZNF490	TRIM41	1	0	0	0
11269	2243	DDX19B	FGA	0	0	1	0
682	90378	BSG	SAMD1	0	0	1	0
5025	9917	P2RX4	FAM20B	0	0	1	0
81792	6670	ADAMTS12	SP3	0	0	1	0
6137	28998	RPL13	MRPL13	0	0	1	0
16	1615	AARS	DARS	0	0	1	0
6938	27297	TCF12	CRCP	1	0	0	0
1902	3895	LPAR1	KTN1	0	0	1	0
57533	79735	TBC1D14	TBC1D17	0	0	0	1
2091	80264	FBL	ZNF430	0	0	1	0
90273	220323	CEACAM21	OAF	0	0	1	0
815	9175	CAMK2A	MAP3K13	0	0	0	1
6202	10528	RPS8	NOP56	0	0	1	0
5018	89941	OXA1L	RHOT2	0	0	1	0
6234	116540	RPS28	MRPL53	0	0	1	0
216	220	ALDH1A1	ALDH1A3	0	0	0	1
147841	10403	SPC24	NDC80	0	0	1	0
5873	158158	RAB27A	RASEF	0	0	0	1
84708	93233	LNX1	CCDC114	1	0	0	0
6014	10564	RIT2	ARFGEF2	0	0	0	1
79848	8139	CSPP1	GAN	0	0	1	0
7205	10054	TRIP6	UBA2	0	0	1	0
138046	56949	RALYL	XAB2	0	0	1	0
3265	8036	HRAS	SHOC2	1	0	0	0
3213	3218	HOXB3	HOXB8	0	0	0	1
1745	3227	DLX1	HOXC11	0	0	0	1
9798	5119	IST1	CHMP1A	0	0	1	0
9618	57154	TRAF4	SMURF1	1	0	0	0
8630	56898	HSD17B6	BDH2	0	0	0	1
761	765	CA3	CA6	0	0	0	1
51019	54535	CCDC53	CCHCR1	1	0	0	0
9138	89846	ARHGEF1	FGD3	0	0	0	1
4005	5152	LMO2	PDE9A	1	0	0	0
253012	2260	HEPACAM2	FGFR1	0	0	1	0
4291	9659	MLF1	PDE4DIP	0	0	1	0
3801	84619	KIFC3	ZGPAT	1	0	0	0
6133	6208	RPL9	RPS14	0	0	1	0
10155	51592	TRIM28	TRIM33	0	0	0	1
5873	7704	RAB27A	ZBTB16	1	0	0	0
25843	55183	MOB4	RIF1	1	0	0	0
8874	85358	ARHGEF7	SHANK3	1	0	0	0
6647	10768	SOD1	AHCYL1	0	0	1	0
650	2657	BMP2	GDF1	0	0	0	1
7169	79869	TPM2	CPSF7	0	0	1	0
5925	115426	RB1	UHRF2	1	0	0	0
51573	140707	GDE1	BRI3BP	0	0	1	0
5728	10813	PTEN	UTP14A	1	0	0	0
5879	10083	RAC1	USH1C	1	0	0	0
1400	55755	CRMP1	CDK5RAP2	1	0	0	0
57658	64786	CALCOCO1	TBC1D15	1	0	0	0
5764	8614	PTN	STC2	1	0	0	0
10362	23199	HMG20B	GSE1	0	0	1	0
6453	84193	ITSN1	SETD3	0	0	1	0
4665	80125	NAB2	CCDC33	1	0	0	0
6157	6187	RPL27A	RPS2	0	0	1	0
5303	9240	PIN4	PNMA1	1	0	0	0
6139	6188	RPL17	RPS3	0	0	1	0
92002	7314	FAM58A	UBB	0	0	1	0
667	26060	DST	APPL1	1	0	0	0
4223	26047	MEOX2	CNTNAP2	1	0	0	0
5267	55033	SERPINA4	FKBP14	0	0	1	0
81034	1491	SLC25A32	CTH	0	0	1	0
2042	6098	EPHA3	ROS1	0	0	0	1
6403	22801	SELP	ITGA11	0	0	0	1
80154	116173	GOLGA2P10	CMTM5	1	0	0	0
596	149428	BCL2	BNIPL	1	0	0	0
7541	55138	ZBTB14	FAM90A1	1	0	0	0
340359	386681	KLHL38	KRTAP10-8	1	0	0	0
6093	57402	ROCK1	S100A14	0	0	0	1
4830	58497	NME1	PRUNE	1	0	0	0
392	5908	ARHGAP1	RAP1B	0	0	0	1
2257	2259	FGF12	FGF14	0	0	0	1
28996	51701	HIPK2	NLK	1	0	0	0
2668	6281	GDNF	S100A10	0	0	1	0
81689	122961	ISCA1	ISCA2	0	0	0	1
8452	26249	CUL3	KLHL3	1	0	0	0
55630	215	SLC39A4	ABCD1	0	0	1	0
3202	3221	HOXA5	HOXC4	0	0	0	1
5511	9869	PPP1R8	SETDB1	1	0	0	0
51003	84878	MED31	ZBTB45	1	0	0	0
4171	4174	MCM2	MCM5	1	0	1	0
2895	116443	GRID2	GRIN3A	0	0	0	1
3550	57418	IK	WDR18	0	0	1	0
6500	26234	SKP1	FBXL5	1	0	0	1
55771	4736	PRR11	RPL10A	0	0	1	0
2894	2895	GRID1	GRID2	0	0	0	1
387	5058	RHOA	PAK1	0	0	0	1
657	392255	BMPR1A	GDF6	0	0	0	1
10127	30008	ZNF263	EFEMP2	1	0	0	0
8878	84962	SQSTM1	AJUBA	1	0	0	0
57381	64857	RHOJ	PLEKHG2	0	0	0	1
2193	51225	FARSA	ABI3	1	0	0	0
6092	57463	ROBO2	AMIGO1	0	0	0	1
22938	56159	SNW1	TEX11	1	0	0	0
1794	85291	DOCK2	KRTAP4-2	1	0	0	0
3024	6838	HIST1H1A	SURF6	0	0	1	0
156	10114	ADRBK1	HIPK3	0	0	0	1
60370	386677	AVPI1	KRTAP10-1	1	0	0	0
50804	56159	MYEF2	TEX11	1	0	0	0
10437	128710	IFI30	SLX4IP	0	0	1	0
26751	152503	SH3YL1	SH3D19	1	0	0	0
6496	338917	SIX3	VSX2	0	0	0	1
4738	7322	NEDD8	UBE2D2	0	0	0	1
9798	57222	IST1	ERGIC1	0	0	1	0
23559	51439	WBP1	FAM8A1	0	0	1	0
389	9077	RHOC	DIRAS3	0	0	0	1
6128	64951	RPL6	MRPS24	0	0	1	0
2689	23173	GH2	METAP1	0	0	1	0
2065	54059	ERBB3	YBEY	0	0	1	0
7480	1292	WNT10B	COL6A2	0	0	1	0
100132285	1470	KIR2DS2	CST2	0	0	1	0
398	3265	ARHGDIG	HRAS	0	0	0	1
29911	284058	HOOK2	KANSL1	1	0	0	0
3678	3680	ITGA5	ITGA9	0	0	0	1
6369	9560	CCL24	CCL4L2	0	0	0	1
3550	10432	IK	RBM14	0	0	1	0
10927	79693	SPIN1	YRDC	0	0	1	0
398	121268	ARHGDIG	RHEBL1	0	0	0	1
3799	728116	KIF5B	ZBTB8B	0	0	1	0
8467	53615	SMARCA5	MBD3	0	0	1	0
2113	51742	ETS1	ARID4B	1	0	0	0
10567	5090	RABAC1	PBX3	1	0	0	0
6202	64976	RPS8	MRPL40	0	0	1	0
3015	440093	H2AFZ	H3F3C	0	0	0	1
219	51684	ALDH1B1	SUFU	0	0	1	0
57403	58480	RAB22A	RHOU	0	0	0	1
2246	55758	FGF1	RCOR3	0	0	1	0
5217	7013	PFN2	TERF1	1	0	0	0
54458	441212	PRR13	RP9P	1	0	0	0
5584	10817	PRKCI	FRS3	1	0	0	0
8440	57594	NCK2	HOMEZ	1	0	0	0
23475	388677	QPRT	NOTCH2NL	1	0	0	0
10413	283237	YAP1	TTC9C	0	0	1	0
5757	84722	PTMA	PSRC1	0	0	1	0
285555	91875	STPG2	TTC5	0	0	1	0
401	340260	PHOX2A	UNCX	0	0	0	1
4118	85027	MAL	SMIM3	1	0	0	0
51176	55170	LEF1	PRMT6	0	0	1	0
6372	6846	CXCL6	XCL2	0	0	0	1
348738	56105	C2orf48	PCDHGA11	0	0	1	0
43	57502	ACHE	NLGN4X	0	0	0	1
4223	283385	MEOX2	MORN3	1	0	0	0
79673	386675	ZNF329	KRTAP10-7	1	0	0	0
391	10966	RHOG	RAB40B	0	0	0	1
7337	259266	UBE3A	ASPM	1	0	0	0
11007	23641	CCDC85B	LDOC1	1	0	0	0
91409	51377	CCDC74B	UCHL5	0	0	1	0
8751	10459	ADAM15	MAD2L2	1	0	0	0
5869	6009	RAB5B	RHEB	0	0	0	1
7134	84676	TNNC1	TRIM63	1	0	0	0
2321	5228	FLT1	PGF	1	0	0	1
377	9363	ARF3	RAB33A	0	0	0	1
3561	3565	IL2RG	IL4	1	0	0	0
7187	8784	TRAF3	TNFRSF18	1	0	0	0
1675	2161	CFD	F12	0	0	0	1
51421	79571	AMOTL2	GCC1	1	0	0	0
7141	27111	TNP1	SDCBP2	1	0	0	0
1149	23542	CIDEA	MAPK8IP2	0	0	0	1
354	11202	KLK3	KLK8	0	0	0	1
983	1018	CDK1	CDK3	0	0	1	0
292	6128	SLC25A5	RPL6	0	0	1	0
440712	9784	C1orf186	SNX17	0	0	1	0
51097	79654	SCCPDH	HECTD3	0	0	1	0
139067	23291	SPANXN3	FBXW11	0	0	1	0
7112	11339	TMPO	OIP5	1	0	0	0
515	374291	ATP5F1	NDUFS7	0	0	1	0
6349	6375	CCL3L1	XCL1	0	0	0	1
5683	5709	PSMA2	PSMD3	0	0	1	0
6201	6205	RPS7	RPS11	0	0	1	0
25824	55833	PRDX5	UBAP2	0	0	1	0
8648	9325	NCOA1	TRIP4	1	0	0	0
1406	137886	CRX	UBXN2B	1	0	0	0
10376	23095	TUBA1B	KIF1B	0	0	0	1
51562	9513	MBIP	FXR2	1	0	0	0
1137	1145	CHRNA4	CHRNE	0	0	0	1
54971	112597	BANP	LINC00152	1	0	0	0
523	27338	ATP6V1A	UBE2S	0	0	1	0
2637	340784	GBX2	HMX3	0	0	0	1
1911	6477	PHC1	SIAH1	1	0	0	0
4747	167838	NEFL	TXLNB	1	0	0	0
5980	51455	REV3L	REV1	1	0	0	0
