,EntrezId,Genes,StartiPyDiff_1,StartiPyDiff_2,StartiPyDiff_3,StratiPyDiff_Comp,StratiPyDiff_W,StartiPy_1,StartiPy_2,StartiPy_3,StratiPy_Comp,StratiPy_W,NNF_1,NNF_2,NNF_3,NNF_Comp,NNF_W,NNFDiff_1,NNFDiff_2,NNFDiff_3,NNFDiff_Comp,NNFDiff_W
18,5244,ABCB4,0.00302154971179,0.00370423058712,0.00485605600861,2,0.0115818363075,0.00726054076156,0.00948131312175,0.00677248071035,1,0.0235143345937,1.04312949804,2.12566435727,2.16533426711,2,5.33412812241,1.04312949804,2.12566435727,2.16533426711,2,5.33412812241
19,340273,ABCB5,0.00374931431485,0.00294335912682,0.00324949257013,0,0.00994216601181,0.00354105952805,1.61234864543e-05,0.00336246458748,0,0.00691964760199,0.857078188671,1.29526385677,0.457539336031,1,2.60988138147,0.857078188671,1.29526385677,0.457539336031,1,2.60988138147
20,22,ABCB7,0.00294925255404,0.00210806630799,0.00202570683129,0,0.00708302569333,2.35804909056e-05,0.00314041488093,4.63097850985e-05,1,0.00321030515693,0.677462169346,0.976632627257,0.557569373214,1,2.21166416982,0.677462169346,0.976632627257,0.557569373214,1,2.21166416982
21,4363,ABCC1,0.00447064266645,0.00614796303922,0.00263518526765,1,0.0132537909733,2.16905384059e-05,0.00335019006483,0.0134194798557,2,0.016791360459,0.0518203894824,0.143639355579,0.817262560115,2,1.01272230518,0.0518203894824,0.143639355579,0.817262560115,2,1.01272230518
22,85320,ABCC11,0.00328333624074,0.0024725506466,0.00526413985886,2,0.0110200267462,0.00380380802232,0.00652370003679,0.00336350292661,1,0.0136910109857,0.879160628835,0.71104366566,0.340620875926,0,1.93082517042,0.879160628835,0.71104366566,0.340620875926,0,1.93082517042
23,8714,ABCC3,0.00224776642766,0.00236727271393,0.00408043135716,2,0.00869547049875,3.72867217568e-05,0.000127661929435,0.00329205204647,2,0.00345700069766,0.231101607593,1.14801413163,0.0603416607964,1,1.43945740002,0.231101607593,1.14801413163,0.0603416607964,1,1.43945740002
24,10057,ABCC5,0.000673888249973,5.75767477815e-05,0.00228375036971,2,0.00301521536747,0.00356926205038,3.20204748319e-05,0.006710669295,2,0.0103119518202,1.63880730712,1.14526299195,1.51200333781,0,4.29607363688,1.63880730712,1.14526299195,1.51200333781,0,4.29607363688
25,368,ABCC6,0.00355620527074,0.00407289188146,0.00210888146954,1,0.00973797862175,0.00388805641666,0.00334673217937,0.00666409315434,2,0.0138988817504,0.733312807584,0.801924340586,1.17698516673,2,2.7122223149,0.733312807584,0.801924340586,1.17698516673,2,2.7122223149
26,6833,ABCC8,0.00405540204568,0.00239133987433,0.00214520832625,0,0.00859195024626,0.00359086214611,3.09836034879e-05,0.00354549418403,0,0.00716733993362,2.14957453487,1.53514863576,0.243134097653,0,3.92785726828,2.14957453487,1.53514863576,0.243134097653,0,3.92785726828
27,10060,ABCC9,0.00350013505618,0.00404458639904,0.00375839584826,1,0.0113031173035,0.0108447466533,2.11015585677e-05,0.010145832693,0,0.0210116809049,0.0902438496658,2.17072822947,0.886073404921,1,3.14704548406,0.0902438496658,2.17072822947,0.886073404921,1,3.14704548406
28,225,ABCD2,0.000980811718755,0.00121194204802,0.00347651541638,2,0.00566926918316,0.000286144155499,9.10279383096e-05,0.00340632562443,2,0.00378349771824,0.73165892703,0.765780056523,0.200274492561,1,1.69771347611,0.73165892703,0.765780056523,0.200274492561,1,1.69771347611
29,5825,ABCD3,0.00132991328531,0.0010463945793,0.00328045686672,2,0.00565676473133,0.000294374375433,0.00314840449857,2.6893347596e-05,1,0.00346967222159,0.0654883751445,1.56208624301,0.0624899222241,1,1.69006454038,0.0654883751445,1.56208624301,0.0624899222241,1,1.69006454038
30,23,ABCF1,0.00275832883726,0.00294170250294,0.00317007987369,2,0.00887011121389,0.00365012738381,0.000649181697937,3.44936156776e-05,0,0.00433380269742,0.348169235242,0.175627555689,2.27878888442,2,2.80258567535,0.348169235242,0.175627555689,2.27878888442,2,2.80258567535
31,10061,ABCF2,0.000608849845689,0.00111935610876,0.00417463253328,2,0.00590283848774,0.00388550896513,0.000180143590716,0.00335267555915,0,0.00741832811499,0.663258089679,1.35031736703,1.72428746207,2,3.73786291878,0.663258089679,1.35031736703,1.72428746207,2,3.73786291878
32,9619,ABCG1,0.00467895362579,0.00194049773742,0.00265587815471,0,0.00927532951792,5.33965464055e-05,0.00321913995796,0.00343040954257,2,0.00670294604694,1.10461659753,1.79174880751,0.366017939949,1,3.26238334499,1.10461659753,1.79174880751,0.366017939949,1,3.26238334499
33,9429,ABCG2,0.00446734167221,0.00457444422246,0.00386118464192,1,0.0129029705366,0.000102894349478,0.00326843755879,3.99105795131e-05,1,0.00341124248778,0.030936257274,0.716084331437,1.57883011486,2,2.32585070357,0.030936257274,0.716084331437,1.57883011486,2,2.32585070357
34,64137,ABCG4,0.00291883828592,0.00306337512732,0.00207965191121,1,0.00806186532445,0.00375802710208,8.5091223233e-05,0.000203472627973,0,0.00404659095329,1.57886519442,0.193856632665,0.927994571392,0,2.70071639847,1.57886519442,0.193856632665,0.927994571392,0,2.70071639847
35,64240,ABCG5,0.00275771710151,0.00284425967276,0.00304212057781,2,0.00864409735208,0.00360948791659,3.96459573903e-05,0.000305260886919,0,0.0039543947609,0.795500550053,0.452628633042,1.82657810795,2,3.07470729104,0.795500550053,0.452628633042,1.82657810795,2,3.07470729104
36,64241,ABCG8,0.00346781130727,0.00276853027378,0.00336311569664,0,0.0095994572777,0.000186053331162,0.00328953345265,0.00718115020955,2,0.0106567369934,0.566439853732,0.283514167461,0.89754946262,2,1.74750348381,0.566439853732,0.283514167461,0.89754946262,2,1.74750348381
37,25864,ABHD14A,0.00315687852043,0.00128321844511,0.00233919846761,0,0.00677929543315,0.000206300175326,0.00323928461719,3.18758334682e-05,1,0.00347746062598,0.307691277367,1.25925159065,0.283833422392,1,1.85077629041,0.307691277367,1.25925159065,0.283833422392,1,1.85077629041
38,11057,ABHD2,0.00102002314863,0.000361835176453,0.000341027217152,0,0.00172288554223,0.00743109008872,7.45805266151e-05,3.26758198975e-05,0,0.00753834643523,0.269024073176,0.363031038889,1.92093503505,2,2.55299014712,0.269024073176,0.363031038889,1.92093503505,2,2.55299014712
39,57406,ABHD6,0.00251325897429,0.00221236119382,0.00300070388917,2,0.00772632405727,0.00013120383428,3.46983616881e-05,0.00335255639421,2,0.00351845859017,0.524917863646,0.349019055693,0.157611551115,0,1.03154847045,0.524917863646,0.349019055693,0.157611551115,0,1.03154847045
40,10006,ABI1,0.00279290402242,0.00354549833704,0.00307346239815,1,0.00941186475761,0.000678305343689,0.00314179728833,0.000402064801181,1,0.0042221674332,1.26741165482,0.493124489229,0.531768807811,0,2.29230495186,1.26741165482,0.493124489229,0.531768807811,0,2.29230495186
41,10152,ABI2,0.00317384494057,0.00298786331927,0.00388777295403,2,0.0100494812139,3.07440850168e-05,0.00350885878717,0.000236732904735,1,0.00377633577692,0.499498233469,0.883659906125,1.62598929084,2,3.00914743043,0.499498233469,0.883659906125,1.62598929084,2,3.00914743043
42,25890,ABI3BP,6.17458801696e-05,0.00132360289032,3.85002803467e-05,1,0.00142384905083,0.00724079655368,0.000810311517816,0.00010899728634,0,0.00816010535783,0.0620531257983,1.286191518,0.015330807547,1,1.36357545134,0.0620531257983,1.286191518,0.015330807547,1,1.36357545134
43,25,ABL1,0.00440940917888,0.00339938737777,0.00457237382518,2,0.0123811703818,8.70941445754e-05,0.000163054303109,0.00334553541592,2,0.0035956838636,1.25916712961,0.627884103614,0.911095243487,0,2.79814647671,1.25916712961,0.627884103614,0.911095243487,0,2.79814647671
44,27,ABL2,0.00344140009553,0.00246138144093,0.00385503726849,2,0.00975781880495,4.98304040641e-05,0.0032844528539,0.0032388221704,1,0.00657310542836,0.704111022142,0.529874074965,0.16538292941,0,1.39936802652,0.704111022142,0.529874074965,0.16538292941,0,1.39936802652
45,3983,ABLIM1,0.00472699189039,0.00293301161757,0.00196550414605,0,0.00962550765401,0.000282944088921,1.44418487543e-05,0.00335332049093,2,0.00365070642861,1.49567951626,1.44137800729,0.430671559928,0,3.36772908348,1.49567951626,1.44137800729,0.430671559928,0,3.36772908348
46,84448,ABLIM2,0.00413478365212,0.00336550361014,0.00212074748197,0,0.00962103474422,2.70596176018e-05,0.00319644141693,0.000667138644048,1,0.00389063967858,2.52636824036,0.283525974267,0.60557177821,0,3.41546599283,2.52636824036,0.283525974267,0.60557177821,0,3.41546599283
47,22885,ABLIM3,0.00469252398203,0.00393520333428,0.00230005975779,0,0.0109277870741,3.05704390283e-05,0.00632448287675,0.00352388738513,1,0.00987894070091,1.7699213882,0.533791558314,0.802612677814,0,3.10632562432,1.7699213882,0.533791558314,0.802612677814,0,3.10632562432
48,26,ABP1,0.00283076588235,0.00370598076797,0.00201403316012,1,0.00855077981043,0.00359630914248,0.000167681603094,0.00667793699014,2,0.0104419277357,0.168214222767,0.537672139672,1.30902042399,2,2.01490678643,0.168214222767,0.537672139672,1.30902042399,2,2.01490678643
49,137735,ABRA,0.00432194033728,0.00293518914286,0.00203857675968,0,0.00929570623982,0.00359177924659,3.1633653478e-05,0.00335122581778,0,0.00697463871785,0.377910101738,0.208107308578,1.21565643727,2,1.80167384759,0.377910101738,0.208107308578,1.21565643727,2,1.80167384759
50,30,ACAA1,0.00188423806545,0.00230395817205,0.00216300303853,1,0.00635119927603,0.00360496208813,2.84827305795e-05,3.49765602322e-05,0,0.00366842137894,1.32435875,0.979997946816,0.0519316877867,0,2.3562883846,1.32435875,0.979997946816,0.0519316877867,0,2.3562883846
51,10449,ACAA2,0.00140265034932,0.00262184545632,0.00215519940656,1,0.0061796952122,0.00358659981298,0.000139053505801,0.000234953883604,0,0.00396060720238,0.172200792697,2.27777600919,0.671365369998,1,3.12134217188,0.172200792697,2.27777600919,0.671365369998,1,3.12134217188
52,31,ACACA,0.00282041839468,0.00356342719677,0.00304332835884,1,0.00942717395029,3.9280312418e-05,0.00340474224158,0.000308404166593,1,0.00375242672059,0.730351790377,1.21276169692,0.735339483966,1,2.67845297126,0.730351790377,1.21276169692,0.735339483966,1,2.67845297126
53,32,ACACB,0.00337307672243,0.00528675303074,0.00378752476127,1,0.0124473545144,0.0107100750842,0.00633065725625,0.00370573405279,0,0.0207464663932,1.10457847357,0.564275301403,1.41312160647,2,3.08197538145,1.10457847357,0.564275301403,1.41312160647,2,3.08197538145
54,27034,ACAD8,0.00129915984421,0.00278505639433,0.0021357586704,1,0.00621997490893,0.00359828846785,3.76475082825e-05,0.000124385742085,0,0.00376032171821,1.01482590773,0.0354485234915,1.11704438014,2,2.16731881136,1.01482590773,0.0354485234915,1.11704438014,2,2.16731881136
55,28976,ACAD9,0.00237210554901,0.00285558804635,0.00422940076809,2,0.00945709436345,0.00361015579369,0.000157888694748,0.00348411085314,0,0.00725215534158,0.602331853583,1.07892674906,1.18814724497,2,2.86940584761,0.602331853583,1.07892674906,1.18814724497,2,2.86940584761
56,34,ACADM,0.00222024348157,0.00216487531553,0.00432248971302,2,0.00870760851012,0.00724694671107,0.00317113138152,0.00338324030546,0,0.013801318398,0.921408397811,0.112521030458,0.234997578521,0,1.26892700679,0.921408397811,0.112521030458,0.234997578521,0,1.26892700679
